Year,Quarter,Month number,Region,Offence category,Offence type,Alcohol involvement,DV involvement,Total_population,Aboriginal,Non-Aboriginal,Male,Female,Pop_age_0,Pop_age_10,Pop_age_15,Pop_age_20,Pop_age_25,Pop_age_30,Pop_age_35,Pop_age_40,Pop_age_45,Pop_age_5,Pop_age_50,Pop_age_55,Pop_age_60,Pop_age_65,Pop_age_70,Pop_age_75,Pop_age_80,Pop_age_85plus,Cask Wine PAC,Bottled Wine PAC,Fortified Wine PAC,Cider PAC,Standard Spirits PAC,Mixed Spirits PAC,Full-Strength Beer PAC,Mid-Strength Beer PAC,Low-Strength Beer PAC,Total PAC,Number of offences,Region_Barkly,Region_Big Rivers,Region_Central Australia,Region_East Arnhem,Region_Top End
2024,2,5,East Arnhem,02 Assault,021 Serious Assault,0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,6,False,False,False,True,False
2024,2,5,East Arnhem,02 Assault,021 Serious Assault,0,1,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,14,False,False,False,True,False
2024,2,5,East Arnhem,02 Assault,021 Serious Assault,1,1,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,9,False,False,False,True,False
2024,2,5,East Arnhem,02 Assault,022 Assault of a prescribed officer,0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,1,False,False,False,True,False
2024,2,5,East Arnhem,02 Assault,023 Common Assault,0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,2,False,False,False,True,False
2024,2,5,East Arnhem,02 Assault,023 Common Assault,0,1,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,4,False,False,False,True,False
2024,2,5,East Arnhem,02 Assault,023 Common Assault,1,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,1,False,False,False,True,False
2024,2,5,East Arnhem,02 Assault,023 Common Assault,1,1,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,2,False,False,False,True,False
2024,2,5,East Arnhem,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,2,False,False,False,True,False
2024,2,5,East Arnhem,04 Harm or endanger persons,049 Other acts that harm or endanger persons,0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,1,False,False,False,True,False
2024,2,5,East Arnhem,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,8,False,False,False,True,False
2024,2,5,East Arnhem,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,9,False,False,False,True,False
2024,2,5,East Arnhem,07 Theft,07* Other theft,0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,10,False,False,False,True,False
2024,2,5,East Arnhem,11 Property damage offences,11 Property damage offences,0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,26,False,False,False,True,False
2024,2,5,Greater Darwin,01 Homicide,0132 Driving causing death,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,1,False,False,False,False,False
2024,2,5,Greater Darwin,02 Assault,021 Serious Assault,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,60,False,False,False,False,False
2024,2,5,Greater Darwin,02 Assault,021 Serious Assault,0,1,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,50,False,False,False,False,False
2024,2,5,Greater Darwin,02 Assault,021 Serious Assault,1,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,31,False,False,False,False,False
2024,2,5,Greater Darwin,02 Assault,021 Serious Assault,1,1,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,94,False,False,False,False,False
2024,2,5,Greater Darwin,02 Assault,022 Assault of a prescribed officer,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,1,False,False,False,False,False
2024,2,5,Greater Darwin,02 Assault,022 Assault of a prescribed officer,0,1,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,1,False,False,False,False,False
2024,2,5,Greater Darwin,02 Assault,022 Assault of a prescribed officer,1,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,4,False,False,False,False,False
2024,2,5,Greater Darwin,02 Assault,023 Common Assault,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,49,False,False,False,False,False
2024,2,5,Greater Darwin,02 Assault,023 Common Assault,0,1,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,20,False,False,False,False,False
2024,2,5,Greater Darwin,02 Assault,023 Common Assault,1,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,9,False,False,False,False,False
2024,2,5,Greater Darwin,02 Assault,023 Common Assault,1,1,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,11,False,False,False,False,False
2024,2,5,Greater Darwin,03 Sexual offences,031 Sexual assault of an adult,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,21,False,False,False,False,False
2024,2,5,Greater Darwin,03 Sexual offences,032 Sexual assault of a child,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,2,False,False,False,False,False
2024,2,5,Greater Darwin,03 Sexual offences,"033, 034 Other child-related sexual offences",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,1,False,False,False,False,False
2024,2,5,Greater Darwin,03 Sexual offences,"035, 039 Other sexual offences",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,5,False,False,False,False,False
2024,2,5,Greater Darwin,04 Harm or endanger persons,"041, 042, 043 Human trafficking, abduction, deprivation of liberty",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,1,False,False,False,False,False
2024,2,5,Greater Darwin,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,28,False,False,False,False,False
2024,2,5,Greater Darwin,04 Harm or endanger persons,049 Other acts that harm or endanger persons,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,4,False,False,False,False,False
2024,2,5,Greater Darwin,"05 Robbery, blackmail, and extortion",051 Robbery,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,25,False,False,False,False,False
2024,2,5,Greater Darwin,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,16,False,False,False,False,False
2024,2,5,Greater Darwin,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,58,False,False,False,False,False
2024,2,5,Greater Darwin,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,35,False,False,False,False,False
2024,2,5,Greater Darwin,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,3,False,False,False,False,False
2024,2,5,Greater Darwin,07 Theft,07* Other theft,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,378,False,False,False,False,False
2024,2,5,Greater Darwin,07 Theft,071 Motor vehicle theft and related offences,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,29,False,False,False,False,False
2024,2,5,Greater Darwin,11 Property damage offences,11 Property damage offences,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,6979,55441,753,9159,69198,34979,91579,57975,2151,328214,259,False,False,False,False,False
2024,2,5,Top End,01 Homicide,0132 Driving causing death,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,2,False,False,False,False,True
2024,2,5,Top End,02 Assault,021 Serious Assault,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,9,False,False,False,False,True
2024,2,5,Top End,02 Assault,021 Serious Assault,0,1,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,39,False,False,False,False,True
2024,2,5,Top End,02 Assault,021 Serious Assault,1,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,8,False,False,False,False,True
2024,2,5,Top End,02 Assault,021 Serious Assault,1,1,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,18,False,False,False,False,True
2024,2,5,Top End,02 Assault,022 Assault of a prescribed officer,1,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,1,False,False,False,False,True
2024,2,5,Top End,02 Assault,023 Common Assault,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,6,False,False,False,False,True
2024,2,5,Top End,02 Assault,023 Common Assault,0,1,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,9,False,False,False,False,True
2024,2,5,Top End,02 Assault,023 Common Assault,1,1,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,2,False,False,False,False,True
2024,2,5,Top End,03 Sexual offences,031 Sexual assault of an adult,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,4,False,False,False,False,True
2024,2,5,Top End,03 Sexual offences,032 Sexual assault of a child,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,2,False,False,False,False,True
2024,2,5,Top End,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,10,False,False,False,False,True
2024,2,5,Top End,04 Harm or endanger persons,049 Other acts that harm or endanger persons,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,3,False,False,False,False,True
2024,2,5,Top End,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,9,False,False,False,False,True
2024,2,5,Top End,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,14,False,False,False,False,True
2024,2,5,Top End,07 Theft,07* Other theft,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,40,False,False,False,False,True
2024,2,5,Top End,07 Theft,071 Motor vehicle theft and related offences,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,4,False,False,False,False,True
2024,2,5,Top End,11 Property damage offences,11 Property damage offences,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1293,12676,287,3826,21221,16656,36105,42295,1195,135555,39,False,False,False,False,True
2024,2,6,Barkly,02 Assault,021 Serious Assault,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,821,414,4,430,3433,1094,3984,2540,3,12725,9,True,False,False,False,False
2024,2,6,Barkly,02 Assault,021 Serious Assault,0,1,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,821,414,4,430,3433,1094,3984,2540,3,12725,12,True,False,False,False,False
2024,2,6,Barkly,02 Assault,021 Serious Assault,1,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,821,414,4,430,3433,1094,3984,2540,3,12725,3,True,False,False,False,False
2024,2,6,Barkly,02 Assault,021 Serious Assault,1,1,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,821,414,4,430,3433,1094,3984,2540,3,12725,37,True,False,False,False,False
2024,2,6,Barkly,02 Assault,022 Assault of a prescribed officer,1,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,821,414,4,430,3433,1094,3984,2540,3,12725,1,True,False,False,False,False
2024,2,6,Barkly,02 Assault,022 Assault of a prescribed officer,1,1,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,821,414,4,430,3433,1094,3984,2540,3,12725,1,True,False,False,False,False
2024,2,6,Barkly,02 Assault,023 Common Assault,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,821,414,4,430,3433,1094,3984,2540,3,12725,7,True,False,False,False,False
2024,2,6,Barkly,02 Assault,023 Common Assault,0,1,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,821,414,4,430,3433,1094,3984,2540,3,12725,2,True,False,False,False,False
2024,2,6,Barkly,02 Assault,023 Common Assault,1,1,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,821,414,4,430,3433,1094,3984,2540,3,12725,2,True,False,False,False,False
2024,2,6,Barkly,03 Sexual offences,031 Sexual assault of an adult,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,821,414,4,430,3433,1094,3984,2540,3,12725,1,True,False,False,False,False
2024,2,6,Barkly,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,821,414,4,430,3433,1094,3984,2540,3,12725,5,True,False,False,False,False
2024,2,6,Barkly,04 Harm or endanger persons,045 Driving causing serious injury,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,821,414,4,430,3433,1094,3984,2540,3,12725,1,True,False,False,False,False
