As At,Year,Month number,Offence category,Offence type ,Alcohol involvement,DV involvement,Reporting Region,Statistical Area 2,Number of offences
2/02/2026,2025,6,04 Harm or endanger persons,049 Other acts that harm or endanger persons,-,-,NT Balance,Weddell,1
2/02/2026,2025,6,04 Harm or endanger persons,049 Other acts that harm or endanger persons,-,-,NT Balance,West Arnhem,1
2/02/2026,2025,6,04 Harm or endanger persons,049 Other acts that harm or endanger persons,-,-,Palmerston,,1
2/02/2026,2025,6,"05 Robbery, blackmail, and extortion",051 Robbery,-,-,Alice Springs,,5
2/02/2026,2025,6,"05 Robbery, blackmail, and extortion",051 Robbery,-,-,Darwin,,11
2/02/2026,2025,6,"05 Robbery, blackmail, and extortion",051 Robbery,-,-,Katherine,,2
2/02/2026,2025,6,"05 Robbery, blackmail, and extortion",051 Robbery,-,-,NT Balance,Howard Springs,1
2/02/2026,2025,6,"05 Robbery, blackmail, and extortion",051 Robbery,-,-,Palmerston,,7
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,Alice Springs,,56
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,Darwin,,29
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,Katherine,,24
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,Nhulunbuy,,1
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,East Arnhem,4
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Gulf,3
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Howard Springs,3
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Humpty Doo,1
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Sandover - Plenty,1
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Thamarrurr,1
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Victoria River,3
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,West Arnhem,8
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Yuendumu - Anmatjere,1
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Unknown ,2
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,Palmerston,,14
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,Tennant Creek,,5
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,Alice Springs,,12
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,Darwin,,5
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,Katherine,,4
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,NT Balance,Barkly,1
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,NT Balance,West Arnhem,3
2/02/2026,2025,6,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,Palmerston,,7
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,Alice Springs,,19
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,Darwin,,8
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,Katherine,,9
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Alligator,2
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Barkly,1
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Daly,2
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,East Arnhem,4
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Gulf,1
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Howard Springs,2
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Sandover - Plenty,1
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Tanami,1
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Thamarrurr,1
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Victoria River,2
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Virginia,1
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,West Arnhem,5
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Yuendumu - Anmatjere,2
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,Palmerston,,4
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,Tennant Creek,,2
2/02/2026,2025,6,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",-,-,Katherine,,1
2/02/2026,2025,6,07 Theft,071 Motor vehicle theft and related offences,-,-,Alice Springs,,7
2/02/2026,2025,6,07 Theft,071 Motor vehicle theft and related offences,-,-,Darwin,,25
2/02/2026,2025,6,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,Alligator,2
2/02/2026,2025,6,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,East Arnhem,1
2/02/2026,2025,6,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,Humpty Doo,1
2/02/2026,2025,6,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,West Arnhem,1
2/02/2026,2025,6,07 Theft,071 Motor vehicle theft and related offences,-,-,Palmerston,,9
2/02/2026,2025,6,07 Theft,071 Motor vehicle theft and related offences,-,-,Tennant Creek,,2
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,Alice Springs,,114
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,Darwin,,217
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,Katherine,,48
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,Nhulunbuy,,2
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Alligator,6
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Anindilyakwa,1
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Barkly,7
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Daly,3
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,East Arnhem,9
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Gulf,1
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Howard Springs,6
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Humpty Doo,4
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Petermann - Simpson,2
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Sandover - Plenty,1
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Tanami,2
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Tiwi Islands,1
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Victoria River,7
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Virginia,13
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Weddell,5
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,West Arnhem,6
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Yuendumu - Anmatjere,3
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,NT Balance,Unknown ,9
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,Palmerston,,134
2/02/2026,2025,6,07 Theft,07* Other theft,-,-,Tennant Creek,,15
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,Alice Springs,,203
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,Darwin,,212
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,Katherine,,67
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,Nhulunbuy,,1
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Alligator,11
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Anindilyakwa,3
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Barkly,2
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Daly,4
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,East Arnhem,19
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Elsey,2
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Gulf,4
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Howard Springs,10
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Humpty Doo,3
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Petermann - Simpson,3
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Sandover - Plenty,5
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Tanami,2
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Thamarrurr,11
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Tiwi Islands,4
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Victoria River,7
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Virginia,3
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Weddell,2
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,West Arnhem,10
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Yuendumu - Anmatjere,3
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Unknown ,17
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,Palmerston,,106
2/02/2026,2025,6,11 Property damage offences,11 Property damage offences,-,-,Tennant Creek,,26
2/02/2026,2025,7,01 Homicide,0132 Driving causing death,-,-,NT Balance,West Arnhem,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,Alice Springs,,15
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,Darwin,,34
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,Katherine,,6
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,Nhulunbuy,,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,NT Balance,Daly,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,NT Balance,East Arnhem,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,NT Balance,Elsey,3
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,NT Balance,Gulf,4
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,NT Balance,Howard Springs,11
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,NT Balance,Petermann - Simpson,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,NT Balance,Sandover - Plenty,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,NT Balance,Tanami,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,NT Balance,Tiwi Islands,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,NT Balance,West Arnhem,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,NT Balance,Yuendumu - Anmatjere,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,NT Balance,Unknown ,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,Palmerston,,12
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,No,Tennant Creek,,4
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,Alice Springs,,36
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,Darwin,,44
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,Katherine,,10
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,Alligator,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,Anindilyakwa,6
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,Barkly,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,Daly,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,East Arnhem,17
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,Elsey,4
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,Gulf,6
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,Petermann - Simpson,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,Sandover - Plenty,4
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,Tanami,7
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,Thamarrurr,12
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,Tiwi Islands,12
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,Victoria River,7
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,Weddell,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,West Arnhem,12
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,5
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,NT Balance,Unknown ,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,Palmerston,,14
2/02/2026,2025,7,02 Assault,021 Serious Assault,No,Yes,Tennant Creek,,5
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,No,Alice Springs,,13
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,No,Darwin,,29
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,No,Katherine,,4
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,No,NT Balance,Alligator,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,No,NT Balance,Barkly,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,No,NT Balance,Thamarrurr,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,No,NT Balance,Tiwi Islands,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,No,NT Balance,Victoria River,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,No,Palmerston,,9
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,No,Tennant Creek,,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,Alice Springs,,52
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,Darwin,,51
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,Katherine,,30
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,Nhulunbuy,,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Alligator,4
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Barkly,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,East Arnhem,3
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Elsey,9
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Gulf,4
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Howard Springs,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Humpty Doo,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Petermann - Simpson,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Sandover - Plenty,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Tanami,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Thamarrurr,10
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Tiwi Islands,6
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Victoria River,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,West Arnhem,2
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Yuendumu - Anmatjere,1
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Unknown ,3
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,Palmerston,,43
2/02/2026,2025,7,02 Assault,021 Serious Assault,Yes,Yes,Tennant Creek,,36
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,No,No,Alice Springs,,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,No,No,Darwin,,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,No,No,Katherine,,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,No,No,NT Balance,East Arnhem,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,No,No,NT Balance,Howard Springs,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,No,No,NT Balance,Sandover - Plenty,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,No,No,Palmerston,,2
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,No,No,Tennant Creek,,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,No,Yes,Alice Springs,,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,No,Yes,NT Balance,Thamarrurr,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,No,Yes,Tennant Creek,,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,Yes,No,Alice Springs,,2
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,Yes,No,Darwin,,6
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,Yes,No,Katherine,,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,Yes,No,NT Balance,Daly,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,Yes,No,NT Balance,Tiwi Islands,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,Yes,No,Tennant Creek,,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,Yes,Yes,Alice Springs,,2
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,Yes,Yes,Darwin,,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,Yes,Yes,Katherine,,2
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,Yes,Yes,NT Balance,Howard Springs,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,Yes,Yes,NT Balance,Thamarrurr,1
2/02/2026,2025,7,02 Assault,022 Assault of a prescribed officer,Yes,Yes,Tennant Creek,,1
2/02/2026,2025,7,02 Assault,023 Common Assault,No,No,Alice Springs,,11
2/02/2026,2025,7,02 Assault,023 Common Assault,No,No,Darwin,,26
2/02/2026,2025,7,02 Assault,023 Common Assault,No,No,Katherine,,6
2/02/2026,2025,7,02 Assault,023 Common Assault,No,No,NT Balance,Daly,3
2/02/2026,2025,7,02 Assault,023 Common Assault,No,No,NT Balance,East Arnhem,3
2/02/2026,2025,7,02 Assault,023 Common Assault,No,No,NT Balance,Gulf,2
2/02/2026,2025,7,02 Assault,023 Common Assault,No,No,NT Balance,Howard Springs,15
2/02/2026,2025,7,02 Assault,023 Common Assault,No,No,NT Balance,Humpty Doo,1
2/02/2026,2025,7,02 Assault,023 Common Assault,No,No,NT Balance,Petermann - Simpson,3
2/02/2026,2025,7,02 Assault,023 Common Assault,No,No,NT Balance,Sandover - Plenty,1
2/02/2026,2025,7,02 Assault,023 Common Assault,No,No,NT Balance,Tanami,1
2/02/2026,2025,7,02 Assault,023 Common Assault,No,No,NT Balance,Victoria River,1
2/02/2026,2025,7,02 Assault,023 Common Assault,No,No,NT Balance,West Arnhem,1
2/02/2026,2025,7,02 Assault,023 Common Assault,No,No,NT Balance,Unknown ,3
